film_id,film_title,category_name,customer_id,customer_name,store_city,store_country,rental_date,customer_total_spend_for_film
506,LADY STAGE,Horror,44,MARIE TURNER,Woodridge,Australia,2005-07-10 20:46:13,4.99
89,BORROWERS BEDAZZLED,Animation,44,MARIE TURNER,Lethbridge,Canada,2005-07-27 20:51:49,0.99
152,CIRCUS YOUTH,Children,44,MARIE TURNER,Lethbridge,Canada,2005-07-27 21:13:47,6.99
300,FALCON VOLUME,Animation,44,MARIE TURNER,Lethbridge,Canada,2005-07-29 20:05:38,4.99
334,FREDDY STORM,Horror,44,MARIE TURNER,Woodridge,Australia,2005-07-29 23:58:19,4.99
986,WONKA SEA,Animation,44,MARIE TURNER,Lethbridge,Canada,2005-08-02 17:53:36,2.99
513,LEATHERNECKS DWARFS,Travel,44,MARIE TURNER,Woodridge,Australia,2005-08-18 07:16:58,3.99
968,WEREWOLF LOLA,Action,44,MARIE TURNER,Lethbridge,Canada,2005-08-18 13:17:07,4.99
284,ENEMY ODDS,Music,44,MARIE TURNER,Lethbridge,Canada,2005-08-19 00:16:54,6.99
279,ELIZABETH SHANE,Sports,44,MARIE TURNER,Lethbridge,Canada,2005-08-19 07:06:34,4.99
502,KNOCK WARLOCK,Comedy,44,MARIE TURNER,Woodridge,Australia,2005-08-22 10:14:33,2.99
21,AMERICAN CIRCUS,Action,44,MARIE TURNER,Woodridge,Australia,2006-02-14 15:16:03,4.99
308,FERRIS MOTHER,Comedy,45,JANET PHILLIPS,Woodridge,Australia,2005-05-26 17:32:11,2.99
446,HYSTERICAL GRAIL,Sports,45,JANET PHILLIPS,Lethbridge,Canada,2005-06-16 20:41:57,4.99
760,SAMURAI LION,New,45,JANET PHILLIPS,Woodridge,Australia,2005-06-17 09:45:30,2.99
212,DARN FORRESTER,Action,45,JANET PHILLIPS,Lethbridge,Canada,2005-06-19 14:55:17,4.99
6,AGENT TRUMAN,Foreign,45,JANET PHILLIPS,Lethbridge,Canada,2005-06-21 15:11:02,3.99
110,CABIN FLASH,Children,45,JANET PHILLIPS,Lethbridge,Canada,2005-06-21 20:39:39,0.99
795,SIEGE MADRE,Family,45,JANET PHILLIPS,Lethbridge,Canada,2005-07-08 18:27:28,0.99
563,MASSACRE USUAL,Games,45,JANET PHILLIPS,Lethbridge,Canada,2005-07-09 10:07:27,6.99
174,CONFIDENTIAL INTERVIEW,Music,45,JANET PHILLIPS,Woodridge,Australia,2005-07-09 20:11:49,7.99
970,WESTWARD SEABISCUIT,Classics,45,JANET PHILLIPS,Lethbridge,Canada,2005-07-10 06:31:37,0.99
387,GUN BONNIE,Games,45,JANET PHILLIPS,Lethbridge,Canada,2005-07-11 01:24:44,0.99
967,WEEKEND PERSONAL,Sci-Fi,45,JANET PHILLIPS,Lethbridge,Canada,2005-07-11 01:27:49,2.99
346,GALAXY SWEETHEARTS,Classics,45,JANET PHILLIPS,Woodridge,Australia,2005-07-27 00:15:35,9.99
67,BERETS AGENT,Action,45,JANET PHILLIPS,Woodridge,Australia,2005-07-27 17:39:12,2.99
723,REIGN GENTLEMEN,Sci-Fi,45,JANET PHILLIPS,Woodridge,Australia,2005-07-28 13:47:21,3.99
80,BLANKET BEVERLY,Family,45,JANET PHILLIPS,Lethbridge,Canada,2005-08-01 11:22:20,2.99
768,SCARFACE BANG,Children,45,JANET PHILLIPS,Woodridge,Australia,2005-08-02 00:33:12,6.99
44,ATTACKS HATE,Sci-Fi,45,JANET PHILLIPS,Woodridge,Australia,2005-08-02 05:04:18,8.99
229,DEVIL DESIRE,Action,45,JANET PHILLIPS,Lethbridge,Canada,2005-08-02 05:51:10,4.99
348,GANDHI KWAI,Family,45,JANET PHILLIPS,Woodridge,Australia,2005-08-02 22:28:22,2.99
554,MALKOVICH PET,Classics,45,JANET PHILLIPS,Lethbridge,Canada,2005-08-02 22:35:15,3.99
115,CAMPUS REMEMBER,Action,45,JANET PHILLIPS,Lethbridge,Canada,2005-08-17 08:09:00,2.99
949,VOLCANO TEXAS,Games,45,JANET PHILLIPS,Woodridge,Australia,2005-08-19 20:18:39,3.99
570,MERMAID INSECTS,Sports,45,JANET PHILLIPS,Woodridge,Australia,2005-08-19 22:05:19,4.99
265,DYING MAKER,Comedy,45,JANET PHILLIPS,Lethbridge,Canada,2005-08-21 16:52:03,6.99
973,WIFE TURN,Documentary,45,JANET PHILLIPS,Woodridge,Australia,2005-08-23 14:47:26,10.99
75,BIRD INDEPENDENCE,Travel,45,JANET PHILLIPS,Woodridge,Australia,2005-08-23 22:13:04,7.99
947,VISION TORQUE,Foreign,47,FRANCES PARKER,Lethbridge,Canada,2005-05-26 03:46:26,3.99
21,AMERICAN CIRCUS,Action,47,FRANCES PARKER,Lethbridge,Canada,2005-05-26 08:04:38,14.98
56,BAREFOOT MANCHURIAN,Action,47,FRANCES PARKER,Lethbridge,Canada,2005-05-26 20:57:00,6.99
307,FELLOWSHIP AUTUMN,Travel,47,FRANCES PARKER,Lethbridge,Canada,2005-06-17 03:17:21,10.98
1000,ZORRO ARK,Comedy,47,FRANCES PARKER,Lethbridge,Canada,2005-06-18 08:34:59,6.99
189,CREATURES SHAKESPEARE,Games,47,FRANCES PARKER,Woodridge,Australia,2005-06-21 08:29:41,5.99
887,THIEF PELICAN,Animation,47,FRANCES PARKER,Lethbridge,Canada,2005-07-06 06:36:53,4.99
307,FELLOWSHIP AUTUMN,Travel,47,FRANCES PARKER,Lethbridge,Canada,2005-07-07 04:29:20,10.98
790,SHOOTIST SUPERFLY,Drama,47,FRANCES PARKER,Woodridge,Australia,2005-07-09 09:31:59,0.99
21,AMERICAN CIRCUS,Action,47,FRANCES PARKER,Woodridge,Australia,2005-07-11 09:31:04,14.98
604,MULAN MOON,Comedy,47,FRANCES PARKER,Woodridge,Australia,2005-07-11 10:16:23,0.99
864,SUNDANCE INVASION,Children,47,FRANCES PARKER,Woodridge,Australia,2005-07-11 19:30:47,3.99
247,DOWNHILL ENOUGH,Comedy,47,FRANCES PARKER,Woodridge,Australia,2005-07-28 21:09:28,4.99
42,ARTIST COLDBLOODED,Sports,47,FRANCES PARKER,Woodridge,Australia,2005-07-29 06:25:45,6.99
15,ALIEN CENTER,Foreign,47,FRANCES PARKER,Woodridge,Australia,2005-07-29 23:52:01,3.99
967,WEEKEND PERSONAL,Sci-Fi,47,FRANCES PARKER,Lethbridge,Canada,2005-07-30 15:07:04,4.99
728,REUNION WITCHES,Drama,47,FRANCES PARKER,Woodridge,Australia,2005-08-02 08:59:04,0.99
365,GOLD RIVER,Comedy,47,FRANCES PARKER,Lethbridge,Canada,2005-08-02 22:09:01,5.99
892,TITANIC BOONDOCK,Animation,47,FRANCES PARKER,Lethbridge,Canada,2005-08-18 02:35:39,7.99
59,BEAR GRACELAND,Children,47,FRANCES PARKER,Lethbridge,Canada,2005-08-18 04:41:47,7.99
849,STORM HAPPINESS,Animation,47,FRANCES PARKER,Lethbridge,Canada,2005-08-21 10:25:56,0.99
793,SHRUNK DIVINE,Action,47,FRANCES PARKER,Lethbridge,Canada,2005-08-23 15:39:18,2.99
489,JUGGLER HARDLY,Animation,48,ANN EVANS,Lethbridge,Canada,2005-05-25 10:52:13,0.99
349,GANGS PRIDE,Animation,48,ANN EVANS,Woodridge,Australia,2005-05-26 20:48:48,2.99
823,SOUTH WAIT,Action,48,ANN EVANS,Lethbridge,Canada,2005-05-27 11:02:26,4.99
879,TELEGRAPH VOYAGE,Music,48,ANN EVANS,Lethbridge,Canada,2005-06-16 12:18:41,9.99
786,SHEPHERD MIDSUMMER,Children,48,ANN EVANS,Woodridge,Australia,2005-06-19 20:29:24,0.99
549,MAGNOLIA FORRESTER,Action,48,ANN EVANS,Lethbridge,Canada,2005-07-06 12:43:11,4.99
988,WORKER TARZAN,Travel,48,ANN EVANS,Woodridge,Australia,2005-07-07 19:52:01,2.99
100,BROOKLYN DESERT,Foreign,48,ANN EVANS,Woodridge,Australia,2005-07-09 08:22:46,6.99
55,BARBARELLA STREETCAR,Sci-Fi,48,ANN EVANS,Lethbridge,Canada,2005-07-12 03:05:38,3.99
12,ALASKA PHANTOM,Music,48,ANN EVANS,Woodridge,Australia,2005-07-28 12:01:19,2.99
460,INNOCENT USUAL,Foreign,48,ANN EVANS,Lethbridge,Canada,2005-07-29 17:39:09,6.99
529,LONELY ELEPHANT,Comedy,48,ANN EVANS,Lethbridge,Canada,2005-07-30 20:18:27,7.99
884,TERMINATOR CLUB,Music,48,ANN EVANS,Woodridge,Australia,2005-07-31 09:10:20,7.99
476,JASON TRAP,Family,48,ANN EVANS,Woodridge,Australia,2005-08-01 03:22:23,2.99
266,DYNAMITE TARZAN,Classics,48,ANN EVANS,Lethbridge,Canada,2005-08-21 12:21:25,1.99
573,MICROCOSMOS PARADISE,Children,48,ANN EVANS,Lethbridge,Canada,2005-08-21 15:22:50,2.99
545,MADNESS ATTACKS,Foreign,48,ANN EVANS,Lethbridge,Canada,2005-08-22 17:27:23,3.99
748,RUGRATS SHAKESPEARE,Action,49,JOYCE EDWARDS,Woodridge,Australia,2005-05-25 16:32:19,1.99
26,ANNIE IDENTITY,Sci-Fi,49,JOYCE EDWARDS,Lethbridge,Canada,2005-05-26 12:30:26,3.99
208,DARES PLUTO,Animation,49,JOYCE EDWARDS,Lethbridge,Canada,2005-05-30 01:17:45,2.99
879,TELEGRAPH VOYAGE,Music,49,JOYCE EDWARDS,Woodridge,Australia,2005-05-31 01:57:32,4.99
807,SLEUTH ORIENT,Games,49,JOYCE EDWARDS,Lethbridge,Canada,2005-06-14 23:16:26,0.99
715,RANGE MOONWALKER,Family,49,JOYCE EDWARDS,Lethbridge,Canada,2005-06-15 04:44:10,9.99
85,BONNIE HOLOCAUST,Documentary,49,JOYCE EDWARDS,Woodridge,Australia,2005-06-16 12:11:20,0.99
731,RIGHT CRANES,Classics,49,JOYCE EDWARDS,Woodridge,Australia,2005-06-16 18:52:12,6.99
48,BACKLASH UNDEFEATED,Children,49,JOYCE EDWARDS,Lethbridge,Canada,2005-06-21 02:46:17,4.99
710,RAGE GAMES,Family,49,JOYCE EDWARDS,Lethbridge,Canada,2005-07-06 03:36:19,4.99
155,CLEOPATRA DEVIL,New,49,JOYCE EDWARDS,Woodridge,Australia,2005-07-06 05:47:47,0.99
437,HOUSE DYNAMITE,Family,49,JOYCE EDWARDS,Lethbridge,Canada,2005-07-10 00:09:45,2.99
279,ELIZABETH SHANE,Sports,49,JOYCE EDWARDS,Lethbridge,Canada,2005-07-11 12:49:48,4.99
277,ELEPHANT TROJAN,Horror,49,JOYCE EDWARDS,Lethbridge,Canada,2005-07-11 16:26:07,6.99
725,REQUIEM TYCOON,Classics,49,JOYCE EDWARDS,Lethbridge,Canada,2005-07-12 04:06:11,7.99
791,SHOW LORD,Documentary,49,JOYCE EDWARDS,Lethbridge,Canada,2005-07-12 15:14:48,4.99
824,SPARTACUS CHEAPER,Family,49,JOYCE EDWARDS,Woodridge,Australia,2005-07-27 09:16:53,4.99
392,HALL CASSIDY,Children,49,JOYCE EDWARDS,Woodridge,Australia,2005-07-28 05:33:16,8.99
580,MINE TITANS,New,49,JOYCE EDWARDS,Lethbridge,Canada,2005-07-29 11:15:36,10.99
730,RIDGEMONT SUBMARINE,New,49,JOYCE EDWARDS,Lethbridge,Canada,2005-07-30 05:06:32,0.99
5,AFRICAN EGG,Family,49,JOYCE EDWARDS,Woodridge,Australia,2005-07-31 12:50:24,4.99
661,PAST SUICIDES,Foreign,49,JOYCE EDWARDS,Lethbridge,Canada,2005-07-31 22:13:52,4.99
105,BULL SHAWSHANK,Action,49,JOYCE EDWARDS,Lethbridge,Canada,2005-08-01 03:05:59,0.99
520,LICENSE WEEKEND,Sci-Fi,49,JOYCE EDWARDS,Lethbridge,Canada,2005-08-01 14:10:21,2.99
605,MULHOLLAND BEAST,Foreign,49,JOYCE EDWARDS,Woodridge,Australia,2005-08-01 22:43:12,2.99
292,EXCITEMENT EVE,Action,49,JOYCE EDWARDS,Lethbridge,Canada,2005-08-21 03:00:03,5.99
541,LUKE MUMMY,Animation,49,JOYCE EDWARDS,Woodridge,Australia,2005-08-21 18:35:54,6.99
193,CROSSROADS CASUALTIES,Animation,49,JOYCE EDWARDS,Woodridge,Australia,2005-08-21 20:02:18,2.99
439,HUNCHBACK IMPOSSIBLE,Drama,50,DIANE COLLINS,Woodridge,Australia,2005-05-29 11:32:15,4.99
434,HORROR REIGN,Travel,50,DIANE COLLINS,Woodridge,Australia,2005-05-29 16:44:11,4.99
953,WAIT CIDER,Animation,50,DIANE COLLINS,Lethbridge,Canada,2005-05-30 10:25:00,4.99
451,IGBY MAKER,Travel,50,DIANE COLLINS,Woodridge,Australia,2005-05-31 03:52:02,4.99
864,SUNDANCE INVASION,Children,50,DIANE COLLINS,Lethbridge,Canada,2005-05-31 19:19:36,4.99
286,ENOUGH RAGING,Travel,50,DIANE COLLINS,Woodridge,Australia,2005-06-15 03:38:53,2.99
748,RUGRATS SHAKESPEARE,Action,50,DIANE COLLINS,Lethbridge,Canada,2005-06-16 19:27:12,4.99
119,CAPER MOTIONS,Comedy,50,DIANE COLLINS,Woodridge,Australia,2005-06-20 09:32:33,0.99
531,LOSE INCH,Foreign,50,DIANE COLLINS,Woodridge,Australia,2005-06-20 21:55:54,2.99
665,PATTON INTERVIEW,Horror,50,DIANE COLLINS,Lethbridge,Canada,2005-07-07 08:40:17,2.99
61,BEAUTY GREASE,Drama,50,DIANE COLLINS,Woodridge,Australia,2005-07-09 15:14:47,4.99
780,SENSIBILITY REAR,Family,50,DIANE COLLINS,Woodridge,Australia,2005-07-10 06:43:43,4.99
908,TRAP GUYS,Foreign,50,DIANE COLLINS,Lethbridge,Canada,2005-07-10 08:48:39,9.99
897,TORQUE BOUND,Drama,50,DIANE COLLINS,Woodridge,Australia,2005-07-10 21:58:30,6.99
646,OUTBREAK DIVINE,Games,50,DIANE COLLINS,Lethbridge,Canada,2005-07-12 09:37:18,0.99
48,BACKLASH UNDEFEATED,Children,50,DIANE COLLINS,Woodridge,Australia,2005-07-12 11:36:22,8.99
845,STEPMOM DREAM,Foreign,50,DIANE COLLINS,Lethbridge,Canada,2005-07-27 15:46:53,4.99
309,FEUD FROGMEN,Family,50,DIANE COLLINS,Woodridge,Australia,2005-07-28 18:26:47,0.99
416,HIGHBALL POTTER,Foreign,50,DIANE COLLINS,Woodridge,Australia,2005-07-29 01:11:05,0.99
468,INVASION CYCLONE,Children,50,DIANE COLLINS,Woodridge,Australia,2005-07-29 13:50:08,5.99
12,ALASKA PHANTOM,Music,50,DIANE COLLINS,Lethbridge,Canada,2005-07-30 12:02:41,0.99
739,ROCKY WAR,Drama,50,DIANE COLLINS,Woodridge,Australia,2005-07-31 03:59:56,4.99
575,MIDSUMMER GROUNDHOG,Documentary,50,DIANE COLLINS,Woodridge,Australia,2005-07-31 07:09:55,10.99
937,VARSITY TRIP,New,50,DIANE COLLINS,Woodridge,Australia,2005-07-31 19:07:11,2.99
762,SASSY PACKER,Games,50,DIANE COLLINS,Woodridge,Australia,2005-07-31 23:21:23,0.99
165,COLDBLOODED DARLING,Sci-Fi,50,DIANE COLLINS,Woodridge,Australia,2005-07-31 23:57:43,6.99
510,LAWLESS VISION,Animation,50,DIANE COLLINS,Lethbridge,Canada,2005-08-01 02:58:27,4.99
6,AGENT TRUMAN,Foreign,50,DIANE COLLINS,Woodridge,Australia,2005-08-01 10:20:34,7.99
571,METAL ARMAGEDDON,Documentary,50,DIANE COLLINS,Lethbridge,Canada,2005-08-02 06:27:13,3.99
817,SOLDIERS EVOLUTION,Sci-Fi,50,DIANE COLLINS,Lethbridge,Canada,2005-08-18 23:25:20,6.99
556,MALTESE HOPE,Games,50,DIANE COLLINS,Lethbridge,Canada,2005-08-19 12:24:23,7.99
74,BIRCH ANTITRUST,Music,50,DIANE COLLINS,Woodridge,Australia,2005-08-20 22:17:01,4.99
540,LUCKY FLYING,Music,50,DIANE COLLINS,Lethbridge,Canada,2005-08-22 13:36:30,2.99
870,SWARM GOLD,Horror,50,DIANE COLLINS,Woodridge,Australia,2005-08-22 22:49:23,6.99
683,PITY BOUND,Drama,50,DIANE COLLINS,Woodridge,Australia,2005-08-23 21:25:03,4.99
300,FALCON VOLUME,Animation,51,ALICE STEWART,Lethbridge,Canada,2005-05-25 19:37:02,4.99
486,JET NEIGHBORS,Foreign,51,ALICE STEWART,Lethbridge,Canada,2005-05-28 21:01:25,4.99
979,WITCHES PANIC,Drama,51,ALICE STEWART,Lethbridge,Canada,2005-05-31 03:48:05,4.99
64,BEETHOVEN EXORCIST,Drama,51,ALICE STEWART,Woodridge,Australia,2005-06-15 14:48:04,1.99
91,BOUND CHEAPER,Classics,51,ALICE STEWART,Woodridge,Australia,2005-06-15 21:11:18,0.99
46,AUTUMN CROW,Games,51,ALICE STEWART,Woodridge,Australia,2005-07-06 01:02:39,9.99
811,SMILE EARRING,Travel,51,ALICE STEWART,Lethbridge,Canada,2005-07-09 12:30:23,2.99
964,WATERFRONT DELIVERANCE,Action,51,ALICE STEWART,Lethbridge,Canada,2005-07-09 15:48:06,5.99
932,VALLEY PACKER,Comedy,51,ALICE STEWART,Woodridge,Australia,2005-07-09 23:19:11,7.99
637,OPEN AFRICAN,Sci-Fi,51,ALICE STEWART,Lethbridge,Canada,2005-07-10 05:07:55,4.99
74,BIRCH ANTITRUST,Music,51,ALICE STEWART,Lethbridge,Canada,2005-07-27 09:13:26,5.99
345,GABLES METROPOLIS,Family,51,ALICE STEWART,Lethbridge,Canada,2005-07-27 16:07:22,6.99
45,ATTRACTION NEWTON,New,51,ALICE STEWART,Lethbridge,Canada,2005-07-28 01:08:36,5.99
76,BIRDCAGE CASPER,Music,51,ALICE STEWART,Lethbridge,Canada,2005-07-29 09:05:06,4.99
204,DALMATIONS SWEDEN,Drama,51,ALICE STEWART,Lethbridge,Canada,2005-07-29 16:44:13,0.99
641,ORANGE GRAPES,Foreign,51,ALICE STEWART,Woodridge,Australia,2005-07-30 00:16:55,0.99
348,GANDHI KWAI,Family,51,ALICE STEWART,Woodridge,Australia,2005-07-31 05:46:54,0.99
123,CASABLANCA SUPER,Travel,51,ALICE STEWART,Lethbridge,Canada,2005-08-01 02:20:01,4.99
317,FIREBALL PHILADELPHIA,Comedy,51,ALICE STEWART,Woodridge,Australia,2005-08-01 21:14:24,2.99
130,CELEBRITY HORN,Action,51,ALICE STEWART,Woodridge,Australia,2005-08-02 01:12:35,0.99
417,HILLS NEIGHBORS,Action,51,ALICE STEWART,Lethbridge,Canada,2005-08-02 15:38:03,2.99
776,SECRET GROUNDHOG,Documentary,51,ALICE STEWART,Woodridge,Australia,2005-08-17 06:39:16,4.99
728,REUNION WITCHES,Drama,51,ALICE STEWART,Woodridge,Australia,2005-08-17 09:07:56,6.99
376,GRAPES FURY,Foreign,51,ALICE STEWART,Lethbridge,Canada,2005-08-18 01:36:00,0.99
887,THIEF PELICAN,Animation,51,ALICE STEWART,Woodridge,Australia,2005-08-18 21:43:09,4.99
825,SPEAKEASY DATE,Action,51,ALICE STEWART,Lethbridge,Canada,2005-08-19 10:51:59,2.99
880,TELEMARK HEARTBREAKERS,Animation,51,ALICE STEWART,Lethbridge,Canada,2005-08-19 18:54:26,2.99
697,PRIMARY GLASS,Action,51,ALICE STEWART,Lethbridge,Canada,2005-08-20 15:06:26,0.99
714,RANDOM GO,Sci-Fi,51,ALICE STEWART,Woodridge,Australia,2005-08-20 15:23:26,2.99
837,STAGE WORLD,Comedy,51,ALICE STEWART,Woodridge,Australia,2005-08-21 04:49:41,6.99
126,CASUALTIES ENCINO,Action,51,ALICE STEWART,Woodridge,Australia,2005-08-21 14:47:09,4.99
778,SECRETS PARADISE,Family,51,ALICE STEWART,Lethbridge,Canada,2005-08-21 18:07:40,4.99
390,GUYS FALCON,Sci-Fi,51,ALICE STEWART,Lethbridge,Canada,2005-08-22 04:31:50,4.99
79,BLADE POLISH,Drama,52,JULIE SANCHEZ,Woodridge,Australia,2005-05-30 05:36:21,0.99
222,DESERT POSEIDON,Horror,52,JULIE SANCHEZ,Lethbridge,Canada,2005-06-15 01:38:31,4.99
538,LOVERBOY ATTACKS,New,52,JULIE SANCHEZ,Woodridge,Australia,2005-06-18 03:54:31,0.99
926,UNTOUCHABLES SUNRISE,Documentary,52,JULIE SANCHEZ,Woodridge,Australia,2005-06-19 23:47:24,2.99
346,GALAXY SWEETHEARTS,Classics,52,JULIE SANCHEZ,Lethbridge,Canada,2005-06-21 00:02:28,4.99
850,STORY SIDE,Action,52,JULIE SANCHEZ,Woodridge,Australia,2005-07-06 23:46:52,1.99
367,GOLDMINE TYCOON,Sci-Fi,52,JULIE SANCHEZ,Lethbridge,Canada,2005-07-09 15:58:38,0.99
410,HEAVEN FREEDOM,Comedy,52,JULIE SANCHEZ,Woodridge,Australia,2005-07-09 16:04:45,3.99
925,UNITED PILOT,Documentary,52,JULIE SANCHEZ,Woodridge,Australia,2005-07-10 05:08:10,2.99
563,MASSACRE USUAL,Games,52,JULIE SANCHEZ,Woodridge,Australia,2005-07-11 22:29:15,7.99
507,LADYBUGS ARMAGEDDON,Games,52,JULIE SANCHEZ,Woodridge,Australia,2005-07-27 12:12:04,0.99
301,FAMILY SWEET,Horror,52,JULIE SANCHEZ,Lethbridge,Canada,2005-07-27 17:40:40,5.99
170,COMMAND DARLING,Foreign,52,JULIE SANCHEZ,Woodridge,Australia,2005-07-28 00:56:47,4.99
903,TRAFFIC HOBBIT,Travel,52,JULIE SANCHEZ,Woodridge,Australia,2005-07-29 16:17:49,4.99
480,JEEPERS WEDDING,Classics,52,JULIE SANCHEZ,Woodridge,Australia,2005-07-30 06:03:11,4.99
142,CHICKEN HELLFIGHTERS,Documentary,52,JULIE SANCHEZ,Woodridge,Australia,2005-07-31 09:18:33,3.99
150,CIDER DESIRE,Documentary,52,JULIE SANCHEZ,Woodridge,Australia,2005-07-31 10:53:44,4.99
738,ROCKETEER MOTHER,Foreign,52,JULIE SANCHEZ,Lethbridge,Canada,2005-08-01 14:12:29,0.99
119,CAPER MOTIONS,Comedy,52,JULIE SANCHEZ,Woodridge,Australia,2005-08-01 15:37:58,0.99
280,EMPIRE MALKOVICH,Children,52,JULIE SANCHEZ,Lethbridge,Canada,2005-08-02 07:08:07,0.99
204,DALMATIONS SWEDEN,Drama,52,JULIE SANCHEZ,Lethbridge,Canada,2005-08-17 08:24:35,3.99
184,CORE SUIT,Classics,52,JULIE SANCHEZ,Lethbridge,Canada,2005-08-18 02:12:33,2.99
149,CHRISTMAS MOONSHINE,Children,52,JULIE SANCHEZ,Woodridge,Australia,2005-08-18 13:42:45,0.99
317,FIREBALL PHILADELPHIA,Comedy,52,JULIE SANCHEZ,Lethbridge,Canada,2005-08-19 10:39:54,5.99
308,FERRIS MOTHER,Comedy,52,JULIE SANCHEZ,Woodridge,Australia,2005-08-22 01:18:37,2.99
621,NETWORK PEAK,Family,52,JULIE SANCHEZ,Woodridge,Australia,2005-08-22 01:21:14,5.99
721,REDS POCUS,Music,52,JULIE SANCHEZ,Lethbridge,Canada,2005-08-22 06:35:50,6.99
468,INVASION CYCLONE,Children,52,JULIE SANCHEZ,Lethbridge,Canada,2005-08-23 17:00:12,5.99
902,TRADING PINOCCHIO,Sports,52,JULIE SANCHEZ,Woodridge,Australia,2006-02-14 15:16:03,4.99
480,JEEPERS WEDDING,Classics,53,HEATHER MORRIS,Woodridge,Australia,2005-05-25 14:13:54,3.99
484,JERK PAYCHECK,Classics,53,HEATHER MORRIS,Woodridge,Australia,2005-05-27 09:23:22,2.99
595,MOON BUNCH,Foreign,53,HEATHER MORRIS,Woodridge,Australia,2005-05-29 09:55:43,0.99
668,PEAK FOREVER,Sports,53,HEATHER MORRIS,Woodridge,Australia,2005-05-29 14:41:18,5.99
865,SUNRISE LEAGUE,Animation,53,HEATHER MORRIS,Lethbridge,Canada,2005-05-30 02:01:21,9.99
756,SADDLE ANTITRUST,Comedy,53,HEATHER MORRIS,Woodridge,Australia,2005-05-31 15:04:05,2.99
744,ROOTS REMEMBER,Classics,53,HEATHER MORRIS,Woodridge,Australia,2005-06-17 09:10:09,0.99
643,ORIENT CLOSER,Drama,53,HEATHER MORRIS,Lethbridge,Canada,2005-06-18 15:26:30,2.99
783,SHANE DARKNESS,Travel,53,HEATHER MORRIS,Lethbridge,Canada,2005-06-20 02:49:01,2.99
645,OTHERS SOUP,Travel,53,HEATHER MORRIS,Lethbridge,Canada,2005-06-20 19:47:12,2.99
66,BENEATH RUSH,Children,53,HEATHER MORRIS,Lethbridge,Canada,2005-06-21 03:01:10,0.99
274,EGG IGBY,Documentary,53,HEATHER MORRIS,Woodridge,Australia,2005-07-06 04:37:10,2.99
844,STEERS ARMAGEDDON,Sports,53,HEATHER MORRIS,Woodridge,Australia,2005-07-06 19:12:37,4.99
78,BLACKOUT PRIVATE,Animation,53,HEATHER MORRIS,Woodridge,Australia,2005-07-09 10:14:39,2.99
612,MUSSOLINI SPOILERS,Sports,53,HEATHER MORRIS,Woodridge,Australia,2005-07-27 18:51:17,2.99
944,VIRGIN DAISY,Drama,53,HEATHER MORRIS,Woodridge,Australia,2005-07-28 03:52:21,4.99
771,SCORPION APOLLO,Drama,53,HEATHER MORRIS,Woodridge,Australia,2005-07-30 18:13:13,4.99
791,SHOW LORD,Documentary,53,HEATHER MORRIS,Woodridge,Australia,2005-07-31 15:13:57,7.99
397,HANKY OCTOBER,Sci-Fi,53,HEATHER MORRIS,Lethbridge,Canada,2005-08-01 14:14:59,3.99
827,SPICE SORORITY,Drama,53,HEATHER MORRIS,Woodridge,Australia,2005-08-17 20:59:56,5.99
266,DYNAMITE TARZAN,Classics,53,HEATHER MORRIS,Woodridge,Australia,2005-08-18 15:49:08,2.99
896,TOOTSIE PILOT,Children,53,HEATHER MORRIS,Lethbridge,Canada,2005-08-19 09:25:40,5.99
554,MALKOVICH PET,Classics,53,HEATHER MORRIS,Woodridge,Australia,2005-08-20 12:16:38,2.99
15,ALIEN CENTER,Foreign,53,HEATHER MORRIS,Woodridge,Australia,2005-08-20 22:32:11,2.99
727,RESURRECTION SILVERADO,Family,53,HEATHER MORRIS,Woodridge,Australia,2005-08-21 00:11:17,0.99
25,ANGELS LIFE,New,53,HEATHER MORRIS,Woodridge,Australia,2005-08-21 01:15:59,5.99
575,MIDSUMMER GROUNDHOG,Documentary,53,HEATHER MORRIS,Lethbridge,Canada,2005-08-21 19:59:30,4.99
352,GATHERING CALENDAR,Games,53,HEATHER MORRIS,Woodridge,Australia,2005-08-22 01:09:04,0.99
667,PEACH INNOCENT,Sports,53,HEATHER MORRIS,Woodridge,Australia,2006-02-14 15:16:03,7.98
510,LAWLESS VISION,Animation,53,HEATHER MORRIS,Lethbridge,Canada,2006-02-14 15:16:03,0.0
388,GUNFIGHT MOON,Comedy,54,TERESA ROGERS,Woodridge,Australia,2005-05-26 07:03:49,4.99
346,GALAXY SWEETHEARTS,Classics,54,TERESA ROGERS,Woodridge,Australia,2005-05-27 18:11:05,4.99
242,DOOM DANCING,Comedy,54,TERESA ROGERS,Woodridge,Australia,2005-05-28 07:10:20,3.99
117,CANDLES GRAPES,Games,54,TERESA ROGERS,Lethbridge,Canada,2005-06-16 02:19:02,4.99
228,DETECTIVE VISION,Classics,54,TERESA ROGERS,Woodridge,Australia,2005-06-16 03:22:00,2.99
46,AUTUMN CROW,Games,54,TERESA ROGERS,Woodridge,Australia,2005-06-18 09:55:02,6.99
426,HOME PITY,Music,54,TERESA ROGERS,Woodridge,Australia,2005-06-19 09:57:56,4.99
224,DESPERATE TRAINSPOTTING,Travel,54,TERESA ROGERS,Lethbridge,Canada,2005-07-08 09:51:02,4.99
164,COAST RAINBOW,Documentary,54,TERESA ROGERS,Woodridge,Australia,2005-07-09 04:05:28,1.99
